session_index,session_id,record_type,run_order_index,phase,repetition,path,step_index,layer,layer_path,dispatch,metric,value,unit,detail
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6715625,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6635375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6615875,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6822417,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7006208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6971583,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6783708,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6771042,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6549750,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6468333,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6646667,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6631542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6586292,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,6,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6614875,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6882250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6748500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6751833,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6850959,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6763500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7052959,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6564333,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,6812792,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6701875,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6776041,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6853958,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6931000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6848375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6496083,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6835875,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6664166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6729292,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6737250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6795584,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6834208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6869125,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,7,measured,1,same_q8_reference,7,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6967500,ns,
1,apple-m4-g3-ad15f5d-1,run,8,measured,2,same_q8_reference,,,,,prefill_ns,264512500,ns,
1,apple-m4-g3-ad15f5d-1,run,8,measured,2,same_q8_reference,,,,,time_to_first_token_ns,264548875,ns,
1,apple-m4-g3-ad15f5d-1,run,8,measured,2,same_q8_reference,,,,,q_projection_ns,1194364544,ns,
1,apple-m4-g3-ad15f5d-1,run,8,measured,2,same_q8_reference,,,,,native_work_ns,,ns,native boundary does not expose a separate work-only timer
1,apple-m4-g3-ad15f5d-1,run,8,measured,2,same_q8_reference,,,,,total_ns,1726506542,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,1,,,,cached_step_ns,211372750,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,2,,,,cached_step_ns,209098541,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,3,,,,cached_step_ns,207972167,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,4,,,,cached_step_ns,207027583,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,5,,,,cached_step_ns,208967417,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,6,,,,cached_step_ns,208115500,ns,
1,apple-m4-g3-ad15f5d-1,cached_step,8,measured,2,same_q8_reference,7,,,,cached_step_ns,209394958,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6990750,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6993417,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6919500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7128583,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7039500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7040250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7031291,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7143208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7006709,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7052917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7261250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6965917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7028917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7057000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6952375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6839250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7439542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7128375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6866000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6988042,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7222083,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,0,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7007000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6820875,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6671125,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6842084,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6748708,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6950208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6813584,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6840667,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,6784417,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6564000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6636750,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6743500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7020833,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6500375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7036083,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6762916,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6786833,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6888541,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7654917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6969667,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6500917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6973042,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,1,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6734625,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6508542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6718584,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7197542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6725083,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6618292,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6737542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6741917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,6558542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6890000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6947166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6881583,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6624708,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6560750,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6888917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6752917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6754166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6686667,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6907166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6528250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6869041,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6797000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,2,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6540542,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6733625,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6982375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6641917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6579708,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6639000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6854375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6700250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,6909375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6759042,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6963667,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6641042,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6478417,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6898833,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6710000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6619416,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6665458,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6593792,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6541958,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7041625,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7170208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6586167,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,3,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6534917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6698250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6599917,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6409375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6688750,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6492625,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6638125,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6588166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,6661459,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6753166,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6890167,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6827416,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6521209,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6775834,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6720000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6613792,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6731334,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6583666,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6660000,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6749209,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7063458,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6641250,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,4,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6871958,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6776500,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6658916,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7051291,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6670375,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6684208,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6638167,ns,
1,apple-m4-g3-ad15f5d-1,q_projection_dispatch,8,measured,2,same_q8_reference,5,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6450167,ns,
